Unnamed: 0,car_name,registration_year,insurance_validity,fuel_type,seats,kms_driven,ownsership,transmission,manufacturing_year,mileage(kmpl),engine(cc),max_power(bhp),torque(Nm),price(in lakhs),car_age,price_per_km
594,2021 Mercedes-Benz G G 350d,2023,Comprehensive,Diesel,5,36000,First Owner,Automatic,2021,8.13,2925.0,2925.0,28161.0,2.05,3,5.694444444444444
595,2020 Maruti Baleno Zeta,2021,Comprehensive,Petrol,5,59090,First Owner,Manual,2020,21.01,1197.0,1197.0,8180.0,6.42,5,10.864782535115925
596,2012 Audi Q3 35 TDI Quattro Premium,2012,Comprehensive,Diesel,5,126000,First Owner,Automatic,2012,15.73,1968.0,1968.0,17433.0,6.5,14,5.158730158730159
597,2014 Hyundai Grand i10 Sportz,2015,Comprehensive,Petrol,5,70717,First Owner,Manual,2014,18.9,1197.0,1197.0,82.0,3.86,11,5.458376345150389
598,2014 Mercedes-Benz S-Class S 500 L,2014,Comprehensive,Petrol,5,65000,First Owner,Automatic,2014,7.81,5461.0,5461.0,3629.0,47.5,12,73.07692307692308
599,2013 Honda City i VTEC S,2013,Comprehensive,Petrol,5,73086,Second Owner,Manual,2013,17.4,1497.0,1497.0,1173.0,3.75,13,5.130941630408013
600,2020 Tata Nexon XZ Plus BSVI,2020,Comprehensive,Petrol,5,51690,First Owner,Manual,2020,17.33,1199.0,1199.0,11835.0,8.52,6,16.482878699941963
601,2018 BMW X1 sDrive20d Expedition,2018,Comprehensive,Diesel,5,49000,First Owner,Automatic,2018,20.68,1995.0,1995.0,188.0,19.45,8,39.69387755102041
602,2019 Mercedes-Benz E-Class Expression E 200 BSIV,2019,Comprehensive,Petrol,5,25000,First Owner,Automatic,2019,15.0,1991.0,1991.0,1944.0,49.75,7,199.0
603,2019 Hyundai Santro Sportz BSIV,2019,Comprehensive,Petrol,5,23592,First Owner,Manual,2019,20.3,1086.0,1086.0,68.0,4.71,7,19.96439471007121
604,2014 Honda City i VTEC V,2014,Comprehensive,Petrol,5,69000,Second Owner,Manual,2014,17.4,1497.0,1497.0,1173.0,4.9,12,7.101449275362319
605,2016 Hyundai Creta 1.6 SX Automatic,2016,Comprehensive,Petrol,5,70000,First Owner,Automatic,2016,14.8,1591.0,1591.0,1213.0,7.95,10,11.357142857142858
606,2023 Mercedes-Benz S-Class S450 4Matic,2023,Comprehensive,Petrol,5,3500,First Owner,Automatic,2023,2999.0,36207.0,36207.0,500.0,1.78,3,50.857142857142854
607,2015 Honda Brio S MT,2015,Comprehensive,Petrol,5,64155,First Owner,Manual,2015,19.4,1198.0,1198.0,868.0,3.18,11,4.9567453822772976
608,2018 Mercedes-Benz A Class A200 CDI,2018,Comprehensive,Diesel,5,38000,First Owner,Automatic,2018,20.0,2143.0,2143.0,1073.0,17.49,8,46.02631578947368
609,2017 Hyundai Xcent 1.2 VTVT E Plus,2017,Comprehensive,Petrol,5,68018,First Owner,Manual,2017,20.14,1197.0,1197.0,8186.0,4.12,9,6.057220147607986
610,2022 Toyota Hyryder V AWD BSVI,2022,Comprehensive,Petrol,5,14000,First Owner,Manual,2022,19.39,1462.0,1462.0,10164.0,19.9,4,142.14285714285714
611,2018 Honda WR-V i-VTEC VX,2018,Comprehensive,Petrol,5,29846,First Owner,Manual,2018,17.5,1199.0,1199.0,887.0,7.6,8,25.464048783756617
612,2017 Tata Tiago XZ,2017,Comprehensive,Petrol,5,26092,First Owner,Manual,2017,23.84,1199.0,1199.0,8383.0,4.5,9,17.246665644642036
613,2019 Maruti Swift Dzire LXI 1.2,2019,Comprehensive,Petrol,5,50823,First Owner,Manual,2019,1197.0,8180.0,8180.0,113.0,5.5,7,10.821871987092457
614,2020 BMW X6 Xdrive40i M Sport,2020,Third Party insurance,Petrol,5,5200,First Owner,Automatic,2020,10.31,2998.0,2998.0,33525.0,69.75,6,1341.3461538461538
615,2018 Mahindra Marazzo M8,2019,Comprehensive,Diesel,7,36050,First Owner,Manual,2018,17.3,1497.0,1497.0,121.0,8.99,7,24.937586685159502
616,2017 Honda City i-VTEC CVT VX,2017,Comprehensive,Petrol,5,90932,First Owner,Automatic,2017,18.0,1497.0,1497.0,1176.0,7.86,9,8.643821756917257
617,2021 Tata Harrier XZA Plus (O) AT BSVI,2021,Comprehensive,Diesel,5,53000,First Owner,Automatic,2021,14.6,1956.0,1956.0,16767.0,20.0,5,37.735849056603776
618,2020 Mercedes-Benz C-Class Progressive C 220d,2021,Zero Dep,Diesel,5,11848,Second Owner,Automatic,2020,12.6,1950.0,1950.0,194.0,39.9,5,336.76569885212695
619,2014 Honda Mobilio V i-VTEC,2014,Comprehensive,Petrol,7,73580,First Owner,Manual,2014,17.3,1497.0,1497.0,1173.0,4.66,12,6.333242729002446
620,2019 Jeep Compass 1.4 Limited,2019,Comprehensive,Petrol,5,22600,First Owner,Automatic,2019,16.0,1368.0,1368.0,160.0,14.9,7,65.929203539823
621,2019 Audi A4 35 TDI Technology,2019,Comprehensive,Diesel,5,36000,First Owner,Automatic,2019,18.25,1968.0,1968.0,18774.0,27.5,7,76.38888888888889
622,2021 Tata Altroz XE Diesel,2021,Comprehensive,Diesel,5,44275,First Owner,Manual,2021,1497.0,8877.0,8877.0,200.0,6.2,5,14.003387916431395
623,2020 Hyundai i20 Magna Plus,2020,Comprehensive,Petrol,5,52000,First Owner,Manual,2020,18.6,1197.0,1197.0,8186.0,6.25,6,12.01923076923077
625,2021 Tata Safari XZA Plus AT,2021,Comprehensive,Diesel,7,26000,Second Owner,Automatic,2021,14.08,1956.0,1956.0,16767.0,20.0,5,76.92307692307692
626,2018 Maruti Ciaz 1.4 Delta,2018,Comprehensive,Petrol,5,45239,First Owner,Manual,2018,20.73,1373.0,1373.0,911.0,6.33,8,13.99235173191273
627,2017 Mercedes-Benz GLA Class 200,2017,Comprehensive,Petrol,5,51000,Second Owner,Automatic,2017,13.7,1991.0,1991.0,183.0,21.0,9,41.1764705882353
628,2019 Maruti Vitara Brezza ZDi Plus AMT,2019,Comprehensive,Diesel,5,102973,First Owner,Automatic,2019,24.3,1248.0,1248.0,885.0,7.99,7,7.759315548736076
629,2016 Audi A6 35 TDI,2016,Comprehensive,Diesel,5,87000,Second Owner,Automatic,2016,18.53,1968.0,1968.0,18774.0,19.0,10,21.839080459770116
631,2014 Hyundai Grand i10 Sportz,2015,Comprehensive,Petrol,5,63952,Second Owner,Manual,2014,18.9,1197.0,1197.0,82.0,3.55,11,5.551038278709032
632,2018 Mahindra XUV500 W11 AT BSIV,2018,Comprehensive,Diesel,7,58000,Second Owner,Automatic,2018,15.1,2179.0,2179.0,15287.0,12.0,8,20.689655172413794
633,2023 Audi Q8 Standard,2023,Comprehensive,Petrol,5,7000,First Owner,Automatic,2023,9.8,2995.0,2995.0,340.0,1.12,3,16.000000000000004
634,2019 Tata Nexon 1.2 Revotron XZA Plus DualTone,2019,Comprehensive,Petrol,5,46310,First Owner,Automatic,2019,17.0,1198.0,1198.0,1085.0,8.74,7,18.87281364716044
635,2020 MG Hector Plus Sharp DCT,2020,Comprehensive,Petrol,6,42000,First Owner,Automatic,2020,11.67,1451.0,1451.0,141.0,16.0,6,38.095238095238095
636,2015 Honda City i VTEC VX Option,2015,Comprehensive,Petrol,5,94498,First Owner,Manual,2015,17.8,1497.0,1497.0,1173.0,5.81,11,6.148278270439586
637,2022 Volvo XC60 B5 Ultimate,2022,Comprehensive,Petrol,5,9300,First Owner,Automatic,2022,11.2,1969.0,1969.0,250.0,66.0,4,709.6774193548387
638,2019 BMW X5 xDrive 30d xLine,2019,Comprehensive,Diesel,5,37000,First Owner,Automatic,2019,13.38,2993.0,2993.0,26150.0,71.99,7,194.56756756756755
639,2019 Honda WR-V i-DTEC V,2019,Comprehensive,Diesel,5,144234,First Owner,Manual,2019,25.5,1498.0,1498.0,986.0,5.52,7,3.827114272640293
640,2017 Maruti Swift Dzire VXI Optional,2017,Comprehensive,Petrol,5,48000,First Owner,Manual,2017,20.85,1197.0,1197.0,8314.0,5.1,9,10.624999999999998
641,2021 Land Rover Range Rover Velar R-Dynamic S Petrol,2021,Comprehensive,Petrol,5,19000,Second Owner,Automatic,2021,15.8,1997.0,1997.0,24674.0,80.0,5,421.05263157894734
642,2016 Hyundai i20 Sportz 1.2,2016,Comprehensive,Petrol,5,114658,First Owner,Manual,2016,18.6,1197.0,1197.0,8183.0,5.21,10,4.543948089099757
643,2015 Audi A4 2.0 TDI Premium Plus,2015,Comprehensive,Diesel,5,71000,First Owner,Automatic,2015,17.11,1968.0,1968.0,17433.0,12.65,11,17.816901408450704
644,2022 Maruti Swift LXI BSVI,2022,Comprehensive,Petrol,5,8000,First Owner,Manual,2022,1197.0,8850.0,8850.0,113.0,5.95,4,74.375
645,2021 Tata Safari XZA Plus AT,2021,Comprehensive,Diesel,7,26000,Second Owner,Automatic,2021,14.08,1956.0,1956.0,16767.0,20.0,5,76.92307692307692
646,2018 Maruti Ciaz 1.4 Delta,2018,Comprehensive,Petrol,5,45239,First Owner,Manual,2018,20.73,1373.0,1373.0,911.0,6.33,8,13.99235173191273
647,2017 Mercedes-Benz GLA Class 200,2017,Comprehensive,Petrol,5,51000,Second Owner,Automatic,2017,13.7,1991.0,1991.0,183.0,21.0,9,41.1764705882353
648,2019 Maruti Vitara Brezza ZDi Plus AMT,2019,Comprehensive,Diesel,5,102973,First Owner,Automatic,2019,24.3,1248.0,1248.0,885.0,7.99,7,7.759315548736076
649,2016 Audi A6 35 TDI,2016,Comprehensive,Diesel,5,87000,Second Owner,Automatic,2016,18.53,1968.0,1968.0,18774.0,19.0,10,21.839080459770116
651,2014 Hyundai Grand i10 Sportz,2015,Comprehensive,Petrol,5,63952,Second Owner,Manual,2014,18.9,1197.0,1197.0,82.0,3.55,11,5.551038278709032
652,2018 Mahindra XUV500 W11 AT BSIV,2018,Comprehensive,Diesel,7,58000,Second Owner,Automatic,2018,15.1,2179.0,2179.0,15287.0,12.0,8,20.689655172413794
653,2023 Audi Q8 Standard,2023,Comprehensive,Petrol,5,7000,First Owner,Automatic,2023,9.8,2995.0,2995.0,340.0,1.12,3,16.000000000000004
654,2019 Tata Nexon 1.2 Revotron XZA Plus DualTone,2019,Comprehensive,Petrol,5,46310,First Owner,Automatic,2019,17.0,1198.0,1198.0,1085.0,8.74,7,18.87281364716044
655,2020 MG Hector Plus Sharp DCT,2020,Comprehensive,Petrol,6,42000,First Owner,Automatic,2020,11.67,1451.0,1451.0,141.0,16.0,6,38.095238095238095
656,2015 Honda City i VTEC VX Option,2015,Comprehensive,Petrol,5,94498,First Owner,Manual,2015,17.8,1497.0,1497.0,1173.0,5.81,11,6.148278270439586
657,2022 Volvo XC60 B5 Ultimate,2022,Comprehensive,Petrol,5,9300,First Owner,Automatic,2022,11.2,1969.0,1969.0,250.0,66.0,4,709.6774193548387
658,2019 BMW X5 xDrive 30d xLine,2019,Comprehensive,Diesel,5,37000,First Owner,Automatic,2019,13.38,2993.0,2993.0,26150.0,71.99,7,194.56756756756755
659,2019 Honda WR-V i-DTEC V,2019,Comprehensive,Diesel,5,144234,First Owner,Manual,2019,25.5,1498.0,1498.0,986.0,5.52,7,3.827114272640293
660,2017 Maruti Swift Dzire VXI Optional,2017,Comprehensive,Petrol,5,48000,First Owner,Manual,2017,20.85,1197.0,1197.0,8314.0,5.1,9,10.624999999999998
661,2021 Land Rover Range Rover Velar R-Dynamic S Petrol,2021,Comprehensive,Petrol,5,19000,Second Owner,Automatic,2021,15.8,1997.0,1997.0,24674.0,80.0,5,421.05263157894734
662,2016 Hyundai i20 Sportz 1.2,2016,Comprehensive,Petrol,5,114658,First Owner,Manual,2016,18.6,1197.0,1197.0,8183.0,5.21,10,4.543948089099757
663,2015 Audi A4 2.0 TDI Premium Plus,2015,Comprehensive,Diesel,5,71000,First Owner,Automatic,2015,17.11,1968.0,1968.0,17433.0,12.65,11,17.816901408450704
664,2022 Maruti Swift LXI BSVI,2022,Comprehensive,Petrol,5,8000,First Owner,Manual,2022,1197.0,8850.0,8850.0,113.0,5.95,4,74.375
665,2018 BMW X3 xDrive 20d Luxury Line,2018,Comprehensive,Diesel,5,28000,First Owner,Automatic,2018,16.55,1995.0,1995.0,1877.0,39.9,8,142.5
666,2019 Honda WR-V i-VTEC VX,2019,Comprehensive,Petrol,5,38616,First Owner,Manual,2019,17.5,1199.0,1199.0,887.0,7.41,7,19.188937228091984
667,2019 Skoda Octavia 1.8 TSI AT L K,2019,Comprehensive,Petrol,5,30000,First Owner,Automatic,2019,15.1,1798.0,1798.0,178.0,21.5,7,71.66666666666667
668,2018 Hyundai i20 Asta Option 1.2,2018,Comprehensive,Petrol,5,33093,First Owner,Manual,2018,18.6,1197.0,1197.0,8183.0,6.81,8,20.578370048046416
669,2019 BMW X1 sDrive 20D xLine,2019,Comprehensive,Diesel,5,33000,First Owner,Automatic,2019,17.05,1995.0,1995.0,184.0,29.0,7,87.87878787878788
670,2019 Toyota Innova Crysta 2.8 GX AT BSIV,2019,Comprehensive,Diesel,7,57000,First Owner,Automatic,2019,11.36,2755.0,2755.0,1715.0,17.5,7,30.70175438596491
671,2018 Renault Duster 85PS Diesel RxS,2018,Comprehensive,Diesel,5,75206,First Owner,Manual,2018,19.87,1461.0,1461.0,838.0,6.49,8,8.629630614578623
673,2016 Mercedes-Benz CLA 200 CDI Sport,2016,Third Party insurance,Diesel,5,42000,Second Owner,Automatic,2016,17.9,2143.0,2143.0,136.0,17.6,10,41.90476190476191
674,2016 Hyundai Grand i10 Sportz,2017,Comprehensive,Petrol,5,96241,First Owner,Manual,2016,18.9,1197.0,1197.0,82.0,3.77,9,3.9172494051391817
675,2022 Maruti Ertiga ZXI CNG,2022,Comprehensive,CNG,7,34214,First Owner,Manual,2022,26.11,1462.0,1462.0,8663.0,12.75,4,37.2654468930847
676,2015 Maruti Ciaz ZXi,2015,Comprehensive,Petrol,5,55818,First Owner,Manual,2015,20.73,1373.0,1373.0,911.0,6.61,11,11.842058117453151
677,2020 Land Rover Range Rover Velar R-Dynamic S Petrol,2020,Comprehensive,Petrol,5,80000,First Owner,Automatic,2020,15.8,1997.0,1997.0,24674.0,68.0,6,85.0
679,2015 Maruti Wagon R VXi BSII,2015,Comprehensive,Petrol,5,70516,First Owner,Manual,2015,998.0,671.0,671.0,90.0,3.11,11,4.410346588008395
680,2020 Maruti Wagon R ZXI AMT 1.2,2020,Comprehensive,Petrol,5,48000,First Owner,Automatic,2020,20.52,1197.0,1197.0,8180.0,5.75,6,11.979166666666666
681,2015 BMW 5 Series 520d Luxury Line,2015,Third Party insurance,Diesel,5,94000,First Owner,Automatic,2015,20.37,1995.0,1995.0,18774.0,16.9,11,17.978723404255316
682,2016 Hyundai Creta 1.6 Gamma SX Plus,2016,Comprehensive,Petrol,5,80627,First Owner,Manual,2016,15.29,1591.0,1591.0,1213.0,8.16,10,10.120679176950649
683,2015 Skoda Rapid 1.6 MPI AT Elegance Plus Black Package,2015,Comprehensive,Petrol,5,49000,First Owner,Automatic,2015,14.3,1598.0,1598.0,10352.0,5.25,11,10.714285714285714
685,2020 Lexus RX 450hL,2020,Comprehensive,Petrol,5,19000,First Owner,Automatic,2020,18.8,3456.0,3456.0,25881.0,82.0,6,431.57894736842104
686,2017 Honda WR-V i-VTEC VX,2017,Comprehensive,Petrol,5,53311,First Owner,Manual,2017,17.5,1199.0,1199.0,887.0,6.75,9,12.661552024910431
687,2018 Hyundai i20 Magna Plus BSIV,2018,Comprehensive,Petrol,5,70000,First Owner,Manual,2018,18.6,1197.0,1197.0,8186.0,5.85,8,8.357142857142858
688,2016 Hyundai i20 Magna 1.2,2016,Comprehensive,Petrol,5,108836,First Owner,Manual,2016,18.6,1197.0,1197.0,8183.0,4.49,10,4.125473189018339
689,2018 BMW X5 xDrive30d Edition X,2018,Comprehensive,Diesel,5,40000,First Owner,Automatic,2018,15.97,2993.0,2993.0,258.0,42.5,8,106.25
691,2016 Maruti Ciaz AT ZXi,2016,Comprehensive,Petrol,5,44525,First Owner,Automatic,2016,19.12,1373.0,1373.0,911.0,6.93,10,15.564289724873667
693,2015 BMW X5 xDrive 30d Design Pure Experience 5 Seater,2015,Comprehensive,Diesel,5,80000,First Owner,Automatic,2015,15.97,2993.0,2993.0,258.0,26.5,11,33.125
694,2018 Honda WR-V i-VTEC VX,2018,Comprehensive,Petrol,5,64862,First Owner,Manual,2018,17.5,1199.0,1199.0,887.0,6.07,8,9.35832999290802
696,2016 Maruti Baleno 1.2 Alpha,2016,Comprehensive,Petrol,5,63839,First Owner,Manual,2016,21.4,1197.0,1197.0,831.0,5.59,10,8.756402825858801
697,2022 Mercedes-Benz AMG GLC 43 4MATIC Coupe,2022,Comprehensive,Petrol,5,14000,First Owner,Automatic,2022,2996.0,38487.0,38487.0,520.0,81.9,4,585.0000000000001
699,2019 Mahindra XUV300 W8 Diesel BSIV,2019,Comprehensive,Diesel,5,113820,First Owner,Manual,2019,20.0,1497.0,1497.0,115.0,7.89,7,6.931997891407486
701,2018 Hyundai Creta 1.6 E Plus,2018,Third Party insurance,Petrol,5,31000,First Owner,Manual,2018,15.8,1591.0,1591.0,1213.0,8.65,8,27.903225806451612
702,2018 Maruti Swift Dzire AMT ZDI,2018,Comprehensive,Diesel,5,97610,First Owner,Automatic,2018,28.4,1248.0,1248.0,7402.0,5.64,8,5.778096506505481
703,2019 Nissan Sunny XV CVT,2019,Comprehensive,Petrol,5,44000,First Owner,Automatic,2019,17.5,1498.0,1498.0,996.0,6.25,7,14.204545454545455
704,2019 Mercedes-Benz C-Class Prime C 220d,2020,Third Party insurance,Diesel,5,34496,First Owner,Automatic,2019,12.6,1950.0,1950.0,194.0,39.0,6,113.05658627087199
705,2023 Mercedes-Benz GLS 400d 4MATIC BSVI,2023,Third Party insurance,Diesel,7,16000,First Owner,Automatic,2023,2925.0,3258640000000.0,3258640000000.0,700.0,1.32,3,8.25
706,2016 Maruti Baleno 1.2 Alpha,2016,Comprehensive,Petrol,5,75163,First Owner,Manual,2016,21.4,1197.0,1197.0,831.0,5.14,10,6.8384710562377755
707,2022 Maruti Ciaz Alpha BSVI,2022,Third Party insurance,Petrol,5,6900,First Owner,Manual,2022,20.65,1462.0,1462.0,10325.0,10.25,4,148.55072463768116
708,2015 Honda Amaze S i-Vtech,2015,Comprehensive,Petrol,5,89961,Second Owner,Manual,2015,18.0,1198.0,1198.0,867.0,3.74,11,4.157357076955569
709,2022 BMW 3 Series Gran Limousine 320Ld Luxury Line,2022,Comprehensive,Diesel,5,4000,First Owner,Automatic,2022,19.62,1995.0,1995.0,18740.0,54.0,4,1350.0
710,2021 Tata Harrier XZA Plus AT,2021,Comprehensive,Diesel,5,54000,First Owner,Automatic,2021,14.6,1956.0,1956.0,16767.0,17.5,5,32.407407407407405
711,2019 Maruti Swift AMT ZXI Plus,2019,Comprehensive,Petrol,5,58740,Second Owner,Automatic,2019,21.21,1197.0,1197.0,8180.0,5.99,7,10.197480422199524
713,2020 Land Rover Range Rover Velar R-Dynamic S Petrol,2022,Comprehensive,Petrol,5,18700,First Owner,Automatic,2020,15.8,1997.0,1997.0,24674.0,83.0,4,443.85026737967917
714,2017 Honda Amaze S i-VTEC,2017,Comprehensive,Petrol,5,83690,First Owner,Manual,2017,17.8,1198.0,1198.0,867.0,4.54,9,5.4247819333253675
715,2018 Mercedes-Benz E-Class Expression E 200 BSIV,2018,Third Party insurance,Petrol,5,11000,First Owner,Automatic,2018,15.0,1991.0,1991.0,1944.0,50.0,8,454.54545454545456
716,2012 Toyota Etios Liva G,2012,Comprehensive,Petrol,5,50900,First Owner,Manual,2012,17.71,1197.0,1197.0,789.0,2.95,14,5.7956777996070725
717,2021 Mercedes-Benz E-Class Exclusive E 220d,2021,Comprehensive,Diesel,5,25000,First Owner,Automatic,2021,16.1,1950.0,1950.0,19176.0,64.0,5,256.0
718,2015 Hyundai Grand i10 Asta Option,2015,Comprehensive,Petrol,5,78651,First Owner,Manual,2015,18.9,1197.0,1197.0,82.0,3.79,11,4.818756277733278
719,2019 Maruti Ciaz Zeta BSIV,2019,Comprehensive,Petrol,5,50000,First Owner,Manual,2019,21.56,1462.0,1462.0,10325.0,7.5,7,15.0
720,2023 Volkswagen Virtus Highline BSVI,2023,Comprehensive,Petrol,5,9818,First Owner,Manual,2023,19.4,999.0,999.0,11398.0,13.9,3,141.57669586473824
721,2019 Maruti SX4 S Cross Zeta DDiS 200 SH,2019,Comprehensive,Diesel,5,49230,First Owner,Manual,2019,25.1,1248.0,1248.0,885.0,8.7,7,17.672151127361364
722,2018 Hyundai Verna VTVT 1.6 AT EX,2018,Comprehensive,Petrol,5,65000,First Owner,Automatic,2018,17.0,1591.0,1591.0,1213.0,8.85,8,13.615384615384615
723,2017 BMW X1 sDrive 20d xLine,2017,Comprehensive,Diesel,5,69000,First Owner,Automatic,2017,20.68,1995.0,1995.0,188.0,19.9,9,28.840579710144922
724,2023 Mercedes-Benz GLS 400d 4MATIC BSVI,2023,Third Party insurance,Diesel,7,16000,First Owner,Automatic,2023,2925.0,3258640000000.0,3258640000000.0,700.0,1.32,3,8.25
725,2016 Maruti Baleno 1.2 Alpha,2016,Comprehensive,Petrol,5,75163,First Owner,Manual,2016,21.4,1197.0,1197.0,831.0,5.14,10,6.8384710562377755
726,2022 Maruti Ciaz Alpha BSVI,2022,Third Party insurance,Petrol,5,6900,First Owner,Manual,2022,20.65,1462.0,1462.0,10325.0,10.25,4,148.55072463768116
727,2015 Honda Amaze S i-Vtech,2015,Comprehensive,Petrol,5,89961,Second Owner,Manual,2015,18.0,1198.0,1198.0,867.0,3.74,11,4.157357076955569
728,2022 BMW 3 Series Gran Limousine 320Ld Luxury Line,2022,Comprehensive,Diesel,5,4000,First Owner,Automatic,2022,19.62,1995.0,1995.0,18740.0,54.0,4,1350.0
729,2021 Tata Harrier XZA Plus AT,2021,Comprehensive,Diesel,5,54000,First Owner,Automatic,2021,14.6,1956.0,1956.0,16767.0,17.5,5,32.407407407407405
730,2019 Maruti Swift AMT ZXI Plus,2019,Comprehensive,Petrol,5,58740,Second Owner,Automatic,2019,21.21,1197.0,1197.0,8180.0,5.99,7,10.197480422199524
732,2020 Land Rover Range Rover Velar R-Dynamic S Petrol,2022,Comprehensive,Petrol,5,18700,First Owner,Automatic,2020,15.8,1997.0,1997.0,24674.0,83.0,4,443.85026737967917
733,2017 Honda Amaze S i-VTEC,2017,Comprehensive,Petrol,5,83690,First Owner,Manual,2017,17.8,1198.0,1198.0,867.0,4.54,9,5.4247819333253675
734,2018 Mercedes-Benz E-Class Expression E 200 BSIV,2018,Third Party insurance,Petrol,5,11000,First Owner,Automatic,2018,15.0,1991.0,1991.0,1944.0,50.0,8,454.54545454545456
735,2012 Toyota Etios Liva G,2012,Comprehensive,Petrol,5,50900,First Owner,Manual,2012,17.71,1197.0,1197.0,789.0,2.95,14,5.7956777996070725
736,2021 Mercedes-Benz E-Class Exclusive E 220d,2021,Comprehensive,Diesel,5,25000,First Owner,Automatic,2021,16.1,1950.0,1950.0,19176.0,64.0,5,256.0
737,2015 Hyundai Grand i10 Asta Option,2015,Comprehensive,Petrol,5,78651,First Owner,Manual,2015,18.9,1197.0,1197.0,82.0,3.79,11,4.818756277733278
738,2019 Maruti Ciaz Zeta BSIV,2019,Comprehensive,Petrol,5,50000,First Owner,Manual,2019,21.56,1462.0,1462.0,10325.0,7.5,7,15.0
739,2023 Volkswagen Virtus Highline BSVI,2023,Comprehensive,Petrol,5,9818,First Owner,Manual,2023,19.4,999.0,999.0,11398.0,13.9,3,141.57669586473824
740,2019 Maruti SX4 S Cross Zeta DDiS 200 SH,2019,Comprehensive,Diesel,5,49230,First Owner,Manual,2019,25.1,1248.0,1248.0,885.0,8.7,7,17.672151127361364
741,2018 Hyundai Verna VTVT 1.6 AT EX,2018,Comprehensive,Petrol,5,65000,First Owner,Automatic,2018,17.0,1591.0,1591.0,1213.0,8.85,8,13.615384615384615
742,2017 BMW X1 sDrive 20d xLine,2017,Comprehensive,Diesel,5,69000,First Owner,Automatic,2017,20.68,1995.0,1995.0,188.0,19.9,9,28.840579710144922
743,2018 Jeep Compass 2.0 Sport,2018,Third Party insurance,Diesel,5,67000,First Owner,Manual,2018,17.1,1956.0,1956.0,170.0,10.9,8,16.26865671641791
744,2018 Ford Ecosport 1.5 Petrol Titanium BSIV,2018,Comprehensive,Petrol,5,76685,First Owner,Manual,2018,17.0,1497.0,1497.0,12131.0,6.95,8,9.063050140183869
746,2019 Nissan Kicks XV Premium D BSIV,2020,Comprehensive,Diesel,5,101954,First Owner,Manual,2019,20.45,1461.0,1461.0,1085.0,6.68,6,6.551974419836397
747,2017 Ford Endeavour 3.2 Titanium AT 4X4,2017,Comprehensive,Diesel,7,42000,Second Owner,Automatic,2017,10.91,3198.0,3198.0,197.0,24.5,9,58.333333333333336
748,2017 Honda Jazz 1.2 S i VTEC,2017,Third Party insurance,Petrol,5,42000,First Owner,Manual,2017,18.7,1199.0,1199.0,887.0,5.45,9,12.976190476190476
749,2016 Hyundai Grand i10 Asta Option AT,2016,Comprehensive,Petrol,5,68897,First Owner,Automatic,2016,18.9,1197.0,1197.0,82.0,5.0,10,7.257210038172925
751,2021 BMW 6 Series GT 630i M Sport,2021,Third Party insurance,Petrol,4,26000,First Owner,Automatic,2021,13.32,1998.0,1998.0,25479.0,65.0,5,250.0
752,2017 Maruti SX4 S Cross DDiS 200 Zeta,2017,Comprehensive,Diesel,5,105568,Second Owner,Manual,2017,23.65,1248.0,1248.0,885.0,4.63,9,4.385798726886936
753,2018 Ford Endeavour 2.2 Trend AT 4X2,2018,Third Party insurance,Diesel,7,54000,First Owner,Automatic,2018,12.62,2198.0,2198.0,158.0,24.0,8,44.44444444444444
754,2019 Hyundai Venue SX Plus Turbo DCT,2019,Comprehensive,Petrol,5,61383,First Owner,Automatic,2019,18.15,998.0,998.0,11835.0,9.63,7,15.688382776990373
755,2015 Mercedes-Benz C-Class C 220 CDI Avantgarde,2015,Comprehensive,Diesel,5,75000,Second Owner,Automatic,2015,19.27,2143.0,2143.0,170.0,18.5,11,24.666666666666668
