Unnamed: 0,car_name,registration_year,insurance_validity,fuel_type,seats,kms_driven,ownsership,transmission,manufacturing_year,mileage(kmpl),engine(cc),max_power(bhp),torque(Nm),price(in lakhs),car_age,price_per_km
1127,2018 Honda Brio 1.2 S Option MT,2018,Comprehensive,Petrol,5,56387,First Owner,Manual,2018,18.5,1198.0,1198.0,868.0,4.3,0,0.23243243243243242
1128,2014 Honda City i DTec VX,2014,Comprehensive,Diesel,5,101000,First Owner,Manual,2014,26.0,1498.0,1498.0,986.0,5.75,0,0.22115384615384615
1129,2018 Honda Brio 1.2 VX AT,2018,Comprehensive,Petrol,5,42000,First Owner,Automatic,2018,16.5,1198.0,1198.0,868.0,5.5,0,0.3333333333333333
1130,2021 Hyundai Verna SX Diesel,2021,Third Party insurance,Diesel,5,50000,First Owner,Manual,2021,25.0,1493.0,1493.0,11345.0,13.9,0,0.556
1132,2018 Hyundai Grand i10 1.2 Kappa Sportz Option AT,2019,Comprehensive,Petrol,5,26000,First Owner,Automatic,2018,18.9,1197.0,1197.0,8186.0,5.95,1,0.3148148148148148
1133,2014 Mercedes-Benz C-Class C 220 CDI BE Avantgare,2014,Comprehensive,Diesel,5,92001,First Owner,Automatic,2014,14.84,2143.0,2143.0,16762.0,11.75,0,0.7917789757412399
1134,2016 Honda Brio 1.2 VX MT,2016,Comprehensive,Petrol,5,29000,First Owner,Manual,2016,18.5,1198.0,1198.0,868.0,4.5,0,0.24324324324324326
1135,2017 Maruti Swift VXI Optional,2017,Third Party insurance,Petrol,5,69000,First Owner,Manual,2017,20.4,1197.0,1197.0,8180.0,5.4,0,0.26470588235294124
1136,2022 Maruti Ignis Sigma BSVI,2022,Zero Dep,Petrol,5,51918,First Owner,Manual,2022,1197.0,8180.0,8180.0,113.0,5.4,0,0.004511278195488722
1137,2016 Hyundai Grand i10 Asta,2016,Third Party,Petrol,5,37552,First Owner,Manual,2016,18.9,1197.0,1197.0,82.0,5.32,0,0.2814814814814815
1138,2019 Tata Nexon 1.2 Revotron XZ Plus,2019,Comprehensive,Petrol,5,84000,First Owner,Manual,2019,17.0,1198.0,1198.0,1085.0,8.7,0,0.5117647058823529
